name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,selling_price_lakhs,engine_bin,mileage_bin,car_age,fuel_encoded,seller_type_encoded,transmission_encoded,owner_encoded,engine_bin_encoded,mileage_bin_encoded
Volkswagen Vento Petrol Highline AT,2011,250000.0,140000.0,Petrol,Individual,Automatic,Second Owner,14.4,1598.0,103.6,5.0,2.5,1500-2000cc,10-15 kmpl,13,3,1,0,2,1,0
Tata Tigor 2017-2020 XZ Plus,2019,650000.0,20000.0,Petrol,Individual,Manual,First Owner,20.3,1199.0,83.81,5.0,6.5,1000-1500cc,20-25 kmpl,5,3,1,1,0,0,2
Toyota Corolla Altis 1.8 J,2009,340000.0,82000.0,Petrol,Individual,Manual,Second Owner,14.53,1798.0,138.0,5.0,3.4,1500-2000cc,10-15 kmpl,15,3,1,1,2,1,0
Ambassador Grand 2000 DSZ PW CL,2008,200000.0,80000.0,Diesel,Individual,Manual,Third Owner,13.5,1995.0,52.0,5.0,2.0,1500-2000cc,10-15 kmpl,16,1,1,1,4,1,0
Maruti Vitara Brezza ZDi Plus,2017,869999.0,40000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,8.69999,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Maruti Ertiga SHVS ZDI Plus,2017,795000.0,120000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,7.95,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Maruti Vitara Brezza ZDi Plus,2017,869999.0,60000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,8.69999,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Maruti Ritz LDi,2010,200000.0,70000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,2.0,1000-1500cc,20-25 kmpl,14,1,1,1,2,0,2
Hyundai Verna 1.6 CRDi SX,2017,800000.0,45500.0,Diesel,Individual,Manual,Second Owner,23.9,1582.0,126.2,5.0,8.0,1500-2000cc,20-25 kmpl,7,1,1,1,2,1,2
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,1100000.0,120000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,11.0,2000-2500cc,10-15 kmpl,10,1,1,1,0,2,0
Maruti Alto LXi,2008,114999.0,100000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,47.3,5.0,1.14999,<1000cc,15-20 kmpl,16,3,1,1,2,4,1
Maruti Ertiga VDI,2013,500000.0,92000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,5.0,1000-1500cc,20-25 kmpl,11,1,1,1,4,0,2
Maruti Swift VDI BSIV,2014,700000.0,141000.0,Diesel,Individual,Manual,Fourth & Above Owner,25.2,1248.0,74.0,5.0,7.0,1000-1500cc,25-30 kmpl,10,1,1,1,1,0,3
Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1200000.0,120000.0,Diesel,Individual,Automatic,First Owner,11.36,2755.0,147.9,7.0,12.0,2500-3000cc,10-15 kmpl,8,1,1,0,0,3,0
Datsun RediGO T Option,2016,200000.0,35000.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,2.0,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Honda Amaze VX i-VTEC,2015,450000.0,50000.0,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,5.0,4.5,1000-1500cc,15-20 kmpl,9,3,1,1,0,0,1
Tata Nexon 1.5 Revotorq XM,2018,850000.0,11500.0,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,8.5,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Maruti Eeco 7 Seater Standard BSIV,2019,359000.0,11500.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,3.59,1000-1500cc,15-20 kmpl,5,3,1,1,0,0,1
Renault KWID RXT,2017,320000.0,28000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3.2,<1000cc,25-30 kmpl,7,3,1,1,0,4,3
Tata Indica GLS BS IV,2009,110000.0,113000.0,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,5.0,1.1,1000-1500cc,15-20 kmpl,15,3,1,1,0,0,1
Maruti Eeco 5 STR With AC Plus HTR CNG,2011,209000.0,11500.0,CNG,Individual,Manual,Fourth & Above Owner,15.1,1196.0,73.0,5.0,2.09,1000-1500cc,15-20 kmpl,13,0,1,1,1,0,1
Tata Manza Aura (ABS) Safire,2010,169000.0,100000.0,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,5.0,1.69,1000-1500cc,10-15 kmpl,14,3,1,1,2,0,0
Hyundai Grand i10 CRDi Magna,2014,400000.0,50074.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,4.0,1000-1500cc,20-25 kmpl,10,1,1,1,0,0,2
Hyundai i20 Asta 1.4 CRDi,2014,600000.0,100000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0,6.0,1000-1500cc,20-25 kmpl,10,1,1,1,1,0,2
Maruti Eeco 7 Seater Standard BSIV,2017,350000.0,35000.0,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,3.5,1000-1500cc,15-20 kmpl,7,3,1,1,0,0,1
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,990000.0,60000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,9.9,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Mercedes-Benz E-Class E250 CDI Elegance,2011,1200000.0,70000.0,Diesel,Individual,Automatic,First Owner,14.21,2143.0,147.9,5.0,12.0,2000-2500cc,10-15 kmpl,13,1,1,0,0,2,0
Tata Hexa XT,2017,1200000.0,70000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.9,7.0,12.0,2000-2500cc,15-20 kmpl,7,1,1,1,0,2,1
Maruti Baleno Zeta Automatic,2017,745000.0,11500.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,7.45,1000-1500cc,20-25 kmpl,7,3,1,0,0,0,2
Skoda Kodiaq 2.0 TDI Style,2018,1200000.0,40000.0,Diesel,Individual,Automatic,First Owner,16.25,1968.0,147.9,7.0,12.0,1500-2000cc,15-20 kmpl,6,1,1,0,0,1,1
Maruti Swift LDI SP Limited Edition,2015,500000.0,35000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5.0,1000-1500cc,25-30 kmpl,9,1,1,1,0,0,3
Maruti Wagon R VXI AMT Opt 1.2,2019,540000.0,11500.0,Petrol,Individual,Automatic,First Owner,20.52,1197.0,81.8,5.0,5.4,1000-1500cc,20-25 kmpl,5,3,1,0,0,0,2
Toyota Innova Crysta 2.4 VX MT BSIV,2016,1200000.0,33000.0,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,12.0,2000-2500cc,10-15 kmpl,8,1,1,1,0,2,0
Tata Bolt Quadrajet XE,2017,600000.0,27000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,6.0,1000-1500cc,20-25 kmpl,7,1,1,1,0,0,2
Ford Freestyle Titanium Petrol BSIV,2018,690000.0,25000.0,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,5.0,6.9,1000-1500cc,15-20 kmpl,6,3,1,1,0,0,1
Maruti Swift VDI BSIV,2016,630000.0,30154.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,6.3,1000-1500cc,25-30 kmpl,8,1,1,1,0,0,3
Hyundai Xcent 1.2 VTVT SX Option,2018,640000.0,20000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,6.4,1000-1500cc,20-25 kmpl,6,3,1,1,0,0,2
Volvo S90 D4 Inscription BSIV,2019,1200000.0,17000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,5,1,1,0,0,1,1
Ford Endeavour 2.2 Titanium AT 4X2,2016,1200000.0,85000.0,Diesel,Individual,Automatic,Second Owner,12.62,2198.0,147.9,7.0,12.0,2000-2500cc,10-15 kmpl,8,1,1,0,2,2,0
Maruti Swift VXI Deca,2016,500000.0,100000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,5.0,1000-1500cc,20-25 kmpl,8,3,1,1,0,0,2
Maruti Alto 800 LXI,2017,310000.0,54000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3.1,<1000cc,20-25 kmpl,7,3,1,1,0,4,2
Mahindra TUV 300 T6 Plus,2015,600000.0,80000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,6.0,1000-1500cc,15-20 kmpl,9,1,1,1,0,0,1
Maruti 800 AC,1999,110000.0,100000.0,Petrol,Individual,Manual,Third Owner,16.1,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,25,3,1,1,4,4,1
Hyundai Xcent 1.2 CRDi S,2018,620000.0,70000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,6.2,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Maruti Baleno Zeta 1.3,2018,760000.0,50000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,7.6,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Hyundai Verna CRDi 1.6 SX Option,2018,1200000.0,40000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,5.0,12.0,1500-2000cc,20-25 kmpl,6,1,1,1,0,1,2
Hyundai i10 Sportz Option,2012,300000.0,45000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,3.0,1000-1500cc,20-25 kmpl,12,3,1,1,0,0,2
Tata Tiago 1.2 Revotron XZ Plus Dual Tone,2019,500000.0,11500.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,5.0,1000-1500cc,20-25 kmpl,5,3,1,1,0,0,2
Chevrolet Beat LT,2012,120000.0,70000.0,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0,1.2,1000-1500cc,15-20 kmpl,12,3,1,1,4,0,1
Hyundai EON D Lite Plus,2017,350000.0,26263.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,3.5,<1000cc,20-25 kmpl,7,3,1,1,0,4,2
Mahindra KUV 100 mFALCON G80 K4 Plus 5str,2016,350000.0,100000.0,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,5.0,3.5,1000-1500cc,15-20 kmpl,8,3,1,1,2,0,1
Hyundai Verna SX Diesel,2013,550000.0,80000.0,Diesel,Dealer,Manual,First Owner,25.0,1493.0,113.42,5.0,5.5,1000-1500cc,20-25 kmpl,11,1,0,1,0,0,2
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2016,675000.0,108000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,6.75,1000-1500cc,20-25 kmpl,8,1,0,1,0,0,2
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,1200000.0,155000.0,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,12.0,2000-2500cc,10-15 kmpl,9,1,1,1,0,2,0
Maruti Swift VVT ZXI,2017,625000.0,25000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,6.25,1000-1500cc,20-25 kmpl,7,3,1,1,0,0,2
Hyundai Creta 1.6 SX,2018,1200000.0,11500.0,Petrol,Individual,Manual,First Owner,15.8,1591.0,121.3,5.0,12.0,1500-2000cc,15-20 kmpl,6,3,1,1,0,1,1
Maruti S-Presso VXI AT,2019,475000.0,11500.0,Petrol,Individual,Automatic,First Owner,21.7,998.0,67.0,5.0,4.75,<1000cc,20-25 kmpl,5,3,1,0,0,4,2
Ford Ecosport 1.5 Diesel Titanium,2014,550000.0,105000.0,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0,5.5,1000-1500cc,20-25 kmpl,10,1,0,1,0,0,2
Maruti Ritz VXi,2012,320000.0,40000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,3.2,1000-1500cc,15-20 kmpl,12,3,1,1,0,0,1
Maruti Swift ZDi,2014,530000.0,90000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,5.3,1000-1500cc,20-25 kmpl,10,1,1,1,0,0,2
Maruti Alto 800 LXI,2018,300000.0,30000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3.0,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Honda City i-VTEC VX,2018,1180000.0,11500.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,11.8,1000-1500cc,15-20 kmpl,6,3,1,1,0,0,1
Maruti Alto LX,2000,110000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,24,3,1,1,2,4,1
Hyundai EON Sportz,2012,190000.0,65000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,1.9,<1000cc,20-25 kmpl,12,3,1,1,0,4,2
Hyundai Verna 1.6 SX CRDi (O),2014,730000.0,60000.0,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,7.3,1500-2000cc,20-25 kmpl,10,1,1,1,0,1,2
Maruti Swift VDI Optional,2015,530000.0,120000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5.3,1000-1500cc,25-30 kmpl,9,1,1,1,0,0,3
Ford Figo 1.2P Titanium MT,2019,530000.0,11500.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,5.3,1000-1500cc,15-20 kmpl,5,3,1,1,0,0,1
Renault Captur 1.5 Diesel RXT,2018,1200000.0,12000.0,Diesel,Individual,Manual,First Owner,20.37,1461.0,108.45,5.0,12.0,1000-1500cc,20-25 kmpl,6,1,1,1,0,0,2
Maruti Ciaz Alpha Diesel,2019,1025000.0,32000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,10.25,1000-1500cc,25-30 kmpl,5,1,1,1,0,0,3
Maruti Alto LXi,2009,130000.0,60000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,47.3,5.0,1.3,<1000cc,15-20 kmpl,15,3,1,1,0,4,1
Mahindra TUV 300 T8,2017,735000.0,70000.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,7.35,1000-1500cc,15-20 kmpl,7,1,1,1,0,0,1
BMW 3 Series 320d Sedan,2011,1200000.0,84925.0,Diesel,Individual,Automatic,First Owner,16.07,1995.0,147.9,5.0,12.0,1500-2000cc,15-20 kmpl,13,1,1,0,0,1,1
Hyundai Santro Xing XK eRLX EuroIII,2007,120000.0,120000.0,Petrol,Individual,Manual,Second Owner,17.8,1086.0,63.0,5.0,1.2,1000-1500cc,15-20 kmpl,17,3,1,1,2,0,1
Hyundai Grand i10 Magna,2017,470000.0,50000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,4.7,1000-1500cc,15-20 kmpl,7,3,1,1,0,0,1
Tata Indigo CS eLX BS IV,2014,250000.0,50000.0,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.01,5.0,2.5,1000-1500cc,20-25 kmpl,10,1,1,1,2,0,2
Maruti Ertiga LXI,2013,430000.0,90000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,4.3,1000-1500cc,15-20 kmpl,11,3,1,1,0,0,1
Maruti Ertiga VDI,2012,550000.0,93000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,5.5,1000-1500cc,20-25 kmpl,12,1,1,1,0,0,2
Maruti Swift Dzire VXI,2015,500000.0,117000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,5.0,1000-1500cc,20-25 kmpl,9,3,1,1,0,0,2
Honda City 2017-2020 GXi,2008,240000.0,90000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,2.4,1000-1500cc,15-20 kmpl,16,3,1,1,2,0,1
Maruti Swift VXI BSIII,2008,170000.0,80000.0,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0,1.7,1000-1500cc,15-20 kmpl,16,3,1,1,4,0,1
Maruti Alto 800 LXI,2016,252000.0,30000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,2.52,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Maruti Alto 800 LXI,2017,270000.0,35000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,2.7,<1000cc,20-25 kmpl,7,3,1,1,0,4,2
Maruti Alto LX,2004,110000.0,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,20,3,1,1,0,4,1
Maruti Wagon R VXI BS IV,2015,350000.0,46357.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,3.5,<1000cc,20-25 kmpl,9,3,1,1,2,4,2
Ford Fiesta 1.4 ZXi Duratec,2011,240000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,5.0,2.4,1000-1500cc,15-20 kmpl,13,3,1,1,2,0,1
Renault Lodgy 85PS Std,2016,620000.0,11500.0,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,7.0,6.2,1000-1500cc,20-25 kmpl,8,1,0,1,0,0,2
Renault Fluence 2.0,2011,600000.0,43000.0,Petrol,Dealer,Automatic,First Owner,13.4,1997.0,135.1,5.0,6.0,1500-2000cc,10-15 kmpl,13,3,0,0,0,1,0
Ford Figo Aspire Titanium Diesel,2016,650000.0,85000.0,Diesel,Dealer,Manual,First Owner,24.4,1499.0,98.96,5.0,6.5,1000-1500cc,20-25 kmpl,8,1,0,1,0,0,2
Hyundai Verna CRDi 1.6 SX,2018,950000.0,70000.0,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,5.0,9.5,1500-2000cc,20-25 kmpl,6,1,1,1,0,1,2
Maruti Swift VDI Optional,2017,660000.0,56000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,6.6,1000-1500cc,25-30 kmpl,7,1,1,1,0,0,3
Hyundai i20 Sportz 1.4 CRDi,2012,360000.0,90000.0,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5.0,3.6,1000-1500cc,20-25 kmpl,12,1,1,1,2,0,2
Maruti Alto K10 VXI Airbag,2017,382000.0,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.1,5.0,3.82,<1000cc,20-25 kmpl,7,3,1,1,0,4,2
Hyundai i10 Magna 1.1L,2011,270000.0,60000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,2.7,1000-1500cc,15-20 kmpl,13,3,1,1,2,0,1
Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2015,650000.0,70000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,6.5,1000-1500cc,20-25 kmpl,9,1,1,1,0,0,2
Ford Figo Diesel Titanium,2011,200000.0,155000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,2.0,1000-1500cc,15-20 kmpl,13,1,1,1,2,0,1
Maruti Celerio LDi,2015,400000.0,95000.0,Diesel,Individual,Manual,First Owner,27.62,793.0,47.3,5.0,4.0,<1000cc,25-30 kmpl,9,1,1,1,0,4,3
Maruti Swift VDI,2012,416000.0,90000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,4.16,1000-1500cc,20-25 kmpl,12,1,1,1,2,0,2
Maruti Baleno Alpha Diesel,2018,750000.0,35000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,7.5,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Tata Indica Vista Quadrajet VX,2013,190000.0,120000.0,Diesel,Individual,Manual,Second Owner,22.3,1248.0,74.0,5.0,1.9,1000-1500cc,20-25 kmpl,11,1,1,1,2,0,2
Tata Indica V2 2001-2011 DLS BSIII,2008,110000.0,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,17.88,1396.0,52.8,5.0,1.1,1000-1500cc,15-20 kmpl,16,1,1,1,1,0,1
Tata New Safari Dicor VX 4X2,2006,300000.0,155000.0,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,3.0,2000-2500cc,10-15 kmpl,18,1,1,1,2,2,0
Maruti Wagon R LX Minor,2013,300000.0,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,3.0,<1000cc,15-20 kmpl,11,3,1,1,2,4,1
Tata Indica V2 DLS,2007,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5.0,1.1,1000-1500cc,15-20 kmpl,17,1,1,1,4,0,1
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,270000.0,108000.0,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0,2.7,1000-1500cc,15-20 kmpl,12,1,1,1,2,0,1
Mahindra Bolero 2011-2019 EX NON AC,2014,600000.0,70000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6.0,2500-3000cc,15-20 kmpl,10,1,1,1,0,3,1
Hyundai Santa Fe 4x4 AT,2011,1200000.0,62000.0,Diesel,Individual,Automatic,Second Owner,11.72,2199.0,147.9,7.0,12.0,2000-2500cc,10-15 kmpl,13,1,1,0,2,2,0
Hyundai EON Sportz,2012,195000.0,35000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,1.95,<1000cc,20-25 kmpl,12,3,1,1,2,4,2
Maruti 800 AC,1998,110000.0,40000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,47.3,5.0,1.1,<1000cc,15-20 kmpl,26,3,1,1,2,4,1
Tata Indigo CS LX (TDI) BS III,2008,110000.0,120000.0,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,1.1,1000-1500cc,15-20 kmpl,16,1,1,1,0,0,1
Hyundai i10 Magna,2012,220000.0,67000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,2.2,1000-1500cc,20-25 kmpl,12,3,1,1,2,0,2
Maruti Alto 800 VXI,2016,320000.0,46737.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,3.2,<1000cc,20-25 kmpl,8,3,1,1,0,4,2
Chevrolet Beat LT,2014,240000.0,30000.0,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,2.4,1000-1500cc,15-20 kmpl,10,3,1,1,0,0,1
Tata Sumo Gold EX,2014,275000.0,155000.0,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,7.0,2.75,2500-3000cc,15-20 kmpl,10,1,1,1,0,3,1
Chevrolet Enjoy TCDi LT 7 Seater,2014,275000.0,155000.0,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.8,7.0,2.75,1000-1500cc,15-20 kmpl,10,1,1,1,0,0,1
Tata Indica Vista Aura 1.2 Safire BSIV,2011,130000.0,70000.0,Petrol,Individual,Manual,Second Owner,16.5,1172.0,65.0,5.0,1.3,1000-1500cc,15-20 kmpl,13,3,1,1,2,0,1
Hyundai Verna 1.6 SX,2012,450000.0,155000.0,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,4.5,1500-2000cc,20-25 kmpl,12,1,1,1,2,1,2
Renault Duster 110PS Diesel RxZ,2015,600000.0,155000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,6.0,1000-1500cc,15-20 kmpl,9,1,1,1,0,0,1
Maruti Alto 800 LXI Optional,2018,310000.0,20000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3.1,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Maruti Wagon R VXI Optional,2018,432000.0,30000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,4.32,<1000cc,20-25 kmpl,6,3,1,1,0,4,2
Tata Indica Vista TDI LS,2012,175000.0,90000.0,Diesel,Individual,Manual,Third Owner,19.4,1405.0,70.0,5.0,1.75,1000-1500cc,15-20 kmpl,12,1,1,1,4,0,1
Maruti Ertiga SHVS VDI,2016,770000.0,100000.0,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7.0,7.7,1000-1500cc,20-25 kmpl,8,1,1,1,2,0,2
Maruti Alto K10 LXI,2011,135000.0,110048.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,1.35,<1000cc,20-25 kmpl,13,3,1,1,4,4,2
Hyundai Xcent 1.2 CRDi E Plus,2018,680000.0,26000.0,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,6.8,1000-1500cc,25-30 kmpl,6,1,1,1,0,0,3
Maruti Wagon R LXI Minor,2007,110000.0,110000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5.0,1.1,1000-1500cc,15-20 kmpl,17,3,1,1,1,0,1
Maruti Gypsy King Soft Top,1997,300000.0,155000.0,Petrol,Individual,Manual,Second Owner,14.8,1298.0,80.0,7.0,3.0,1000-1500cc,10-15 kmpl,27,3,1,1,2,0,0
Chevrolet Aveo U-VA 1.2 LT,2007,110000.0,60000.0,Petrol,Individual,Manual,Third Owner,14.7,1150.0,76.0,5.0,1.1,1000-1500cc,10-15 kmpl,17,3,1,1,4,0,0
Maruti Alto LXi BSIII,2006,120000.0,70000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,47.3,5.0,1.2,<1000cc,15-20 kmpl,18,3,1,1,4,4,1
Renault Duster RXZ 110PS AMT BSIV,2017,750000.0,20171.0,Diesel,Dealer,Automatic,First Owner,19.87,1461.0,108.5,5.0,7.5,1000-1500cc,15-20 kmpl,7,1,0,0,0,0,1
Honda Jazz V Diesel,2017,525000.0,37151.0,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,5.0,5.25,1000-1500cc,25-30 kmpl,7,1,0,1,0,0,3
Honda City i VTEC VX Option,2015,649000.0,39000.0,Petrol,Dealer,Manual,First Owner,17.4,1497.0,117.3,5.0,6.49,1000-1500cc,15-20 kmpl,9,3,0,1,0,0,1
Volkswagen Polo Select 1.2 MPI Highline,2010,210000.0,44500.0,Petrol,Dealer,Manual,First Owner,16.47,1198.0,74.0,5.0,2.1,1000-1500cc,15-20 kmpl,14,3,0,1,0,0,1
Honda Jazz 1.2 VX i VTEC,2016,526000.0,15000.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,5.26,1000-1500cc,15-20 kmpl,8,3,0,1,0,0,1
Ford Ecosport 1.5 Petrol Titanium,2016,599000.0,39000.0,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,5.0,5.99,1000-1500cc,15-20 kmpl,8,3,0,1,0,0,1
Honda City i VTEC S,2015,500000.0,58161.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,5.0,1000-1500cc,15-20 kmpl,9,3,0,1,0,0,1
Honda CR-V 2.4L 4WD AT,2012,750000.0,50171.0,Petrol,Dealer,Automatic,First Owner,11.1,2354.0,147.9,5.0,7.5,2000-2500cc,10-15 kmpl,12,3,0,0,0,2,0
Honda City i-VTEC V,2011,325000.0,40000.0,Petrol,Dealer,Manual,First Owner,17.4,1497.0,117.6,5.0,3.25,1000-1500cc,15-20 kmpl,13,3,0,1,0,0,1
Honda City i VTEC SV,2016,575000.0,55161.0,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,5.75,1000-1500cc,15-20 kmpl,8,3,0,1,0,0,1
